1,86,-120,984,300            
1,87,-116,992,300            
1,88,-128,992,300            
1,89,-120,988,304            
1,90,-124,992,304            
1,90,-124,988,296            
1,91,-124,988,296            
1,92,-124,996,304            
0,93,64,1028,-164            
1,93,-116,992,300            
0,94,116,1000,-232           
1,94,-120,1008,196           
0,95,96,988,-296             
1,95,-132,1020,204           
0,95,76,980,-300             
1,95,-124,1008,208           
0,96,88,996,-284             
1,96,-132,1004,220           
0,97,72,992,-280             
0,98,84,992,-260             
0,99,88,1000,-280            
1,99,-120,1012,220           
0,100,116,992,-288           
0,100,88,984,-292            
1,101,-116,1020,220          
0,102,80,996,-288            
1,102,-124,1008,212          
0,103,80,992,-288            
0,104,72,992,-296            
1,104,-124,1016,220          
1,105,-112,1016,220          
0,105,92,988,-292            
0,106,84,988,-288            
0,107,80,992,-296            
1,107,-124,1012,220          
0,108,80,996,-296            
0,109,80,992,-300            
0,110,76,992,-296            
1,109,-120,1008,220          
0,110,76,992,-288            
0,111,76,988,-288            
0,112,80,984,-296            
1,112,-116,1008,216          
0,113,80,992,-288            
0,114,72,992,-296            
0,115,36,984,-288            
1,114,-116,1012,220          
0,115,80,988,-292            
0,116,88,992,-300            
0,117,84,984,-300            
1,117,-116,1008,220          
1,118,-112,1016,224          
0,119,88,984,-292            
0,119,80,980,-296            
1,119,-116,1012,216          
1,120,-120,1012,220          
0,121,68,992,-292            
0,122,80,984,-284            
0,123,80,988,-292            
1,123,-116,1012,220          
0,124,72,992,-288            
0,124,64,992,-288            
0,125,56,992,-308            
1,125,-116,1008,216          
0,126,112,976,-304           
1,127,-124,992,228           
0,128,60,1028,-80            
1,128,-120,1000,288          
0,129,64,1028,-88            
0,129,64,1024,-84            
0,130,72,1020,-132           
1,130,-120,996,268           
0,131,60,1028,-116           
0,132,20,1024,-140           
0,133,56,1020,-148           
1,133,-116,1000,268          
0,134,52,1024,-152           
0,134,64,1020,-164           
0,135,84,1020,-140           
1,135,-120,996,280           
0,137,76,1016,-160           
1,137,-124,992,272           
0,138,96,1024,-160           
1,138,-120,988,272           
1,138,-132,996,276           
0,139,88,1028,-160           
0,140,116,1024,-176          
1,140,-104,1004,244          
1,141,-120,1004,256          
0,142,44,1012,-232           
0,143,72,1012,-216           
0,143,64,1012,-208           
1,143,-124,1004,252          
0,144,52,1020,-208           
0,145,64,1028,-220           
0,146,52,1008,-212           
1,146,-120,1004,248          
0,147,56,1004,-220           
1,148,-116,1004,244          
0,148,48,1012,-216           
1,148,-116,1000,252          
0,149,60,1004,-220           
0,150,60,1008,-220           
0,151,56,1008,-232           
1,151,-116,1000,248          
0,153,56,1004,-232           
1,152,-120,1004,248          
0,153,56,1004,-228           
1,153,-120,1004,248          
1,154,-116,1008,256          
0,155,64,1012,-236           
0,156,76,1016,-224           
0,157,60,1016,-236           
1,157,-116,1004,252          
0,157,68,1016,-236           
0,158,68,1000,-244           
0,159,64,1008,-244           
1,159,-116,1000,252          
0,160,64,1004,-248           
0,161,72,1008,-240           
0,162,72,1000,-244           
1,162,-112,1008,252          
0,162,64,1012,-236           
0,163,72,1008,-232           
0,164,72,1012,-236           
1,164,-120,1000,240          
0,165,64,1004,-236           
0,166,64,1004,-236           
0,167,68,1000,-232           
1,167,-116,1008,264          
1,167,-116,1008,252          
0,168,68,1004,-208           
0,169,32,1020,-128           
1,169,-124,996,276           
1,170,-120,1000,264          
0,171,92,1028,-104           
0,172,44,1024,-108           
0,172,60,1016,-112           
1,172,-120,996,272           
0,174,56,1020,-124           
1,174,-120,1000,276          
0,175,56,1024,-120           
1,175,-116,1000,276          
1,176,-116,992,276           
0,177,72,1032,-132           
0,177,56,1032,-144           
1,177,-112,1000,276          
0,178,64,1020,-148           
0,179,56,1024,-140           
0,180,60,1016,-156           
1,180,-116,996,276           
0,181,60,1020,-168           
0,182,60,1020,-152           
1,182,-112,996,272           
0,183,64,1016,-156           
1,183,-116,1000,272          
1,184,-120,992,280           
0,186,52,1020,-164           
0,186,56,1020,-160           
1,186,-112,1000,276          
0,187,48,1024,-184           
0,188,60,1020,-172           
1,188,-112,1004,272          
0,189,56,1008,-204           
1,189,-120,1008,276          
0,190,36,1020,-172           
0,191,68,1016,-180           
1,191,-128,992,276           
0,191,56,1016,-196           
0,192,64,1024,-196           
0,193,56,1016,-188           
1,193,-120,992,276           
1,194,-120,1000,280          
0,195,52,1004,-176           
0,196,64,1016,-204           
0,196,64,1016,-200           
1,196,-120,996,260           
0,197,60,1016,-208           
0,198,60,1012,-216           
0,199,48,1012,-208           
1,199,-120,996,268           
0,200,56,1016,-212           
0,200,60,1016,-204           
0,201,60,1016,-204           
1,201,-120,992,272           
0,202,60,1008,-216           
0,203,52,1012,-204           
0,204,60,1012,-220           
0,205,64,1016,-200           
1,205,-120,992,272           
0,205,52,1008,-204           
0,206,84,1024,-152           
1,206,-108,996,276           
0,207,8,1020,-136            
0,208,56,1024,-132           
0,209,52,1020,-124           
1,209,-116,992,284           
0,210,52,1028,-144           
0,210,60,1016,-148           
0,211,48,1028,-144           
0,212,56,1024,-152           
0,213,56,1024,-148           
1,213,-116,1000,284          
0,214,52,1020,-152           
1,214,-112,992,288           
1,214,-112,1004,276          
0,215,64,1016,-152           
0,216,60,1020,-160           
0,217,60,1016,-160           
1,217,-124,992,272           
0,218,92,1016,-156           
0,219,80,1012,-188           
0,219,72,1020,-172           
1,219,-112,1000,280          
0,220,52,1028,-172           
0,221,64,1012,-184           
0,222,56,1012,-184           
1,222,-116,1000,264          
0,223,60,1020,-184           
0,224,64,1020,-184           
0,224,60,1016,-196           
1,224,-116,996,276           
1,225,-112,1000,276          
0,226,52,1016,-200           
0,227,60,1004,-200           
1,227,-116,992,272           
1,228,-116,1000,272          
0,229,56,1016,-200           
1,229,-112,1000,272          
0,230,76,1012,-204           
1,230,-112,996,272           
0,231,60,1008,-204           
0,232,68,1008,-208           
0,233,48,1008,-208           
0,234,64,1012,-212           
1,234,-112,1000,272          
0,234,60,1012,-204           
0,235,60,1008,-208           
1,235,-120,1000,272          
0,236,68,1016,-204           
0,237,64,1008,-208           
0,238,72,1004,-204           
1,238,-112,996,276           
0,239,64,1016,-208           
0,239,56,1020,-216           
0,240,72,1012,-208           
1,240,-112,996,268           
0,242,80,1012,-200           
1,242,-120,1008,272          
0,243,80,1016,-204           
0,243,56,1016,-212           
1,243,-112,1000,276          
0,244,72,1020,-204           
0,245,68,1008,-212           
0,246,60,1012,-200           
0,247,64,1012,-208           
1,247,-116,1000,264          
0,248,60,1004,-216           
0,248,60,1012,-212           
1,248,-116,1000,264          
0,249,68,1008,-212           
0,250,56,1016,-216           
0,251,64,1008,-212           
0,252,64,1012,-224           
0,253,60,1004,-212           
1,253,-120,1000,268          
0,253,60,1008,-216           
1,253,-116,996,272           
0,254,64,1016,-208           
0,255,64,1008,-200           
0,256,60,1016,-212           
1,256,-112,1000,272          
1,257,-116,992,272           
0,258,64,1008,-216           
0,258,48,1008,-220           
0,259,56,1012,-216           
0,260,64,1008,-216           
1,260,-112,1004,272          
0,261,72,1012,-216           
0,262,64,1004,-208           
1,262,-120,996,276           
0,263,64,1004,-212           
0,263,68,1008,-216           
0,264,56,1008,-212           
1,264,-124,992,276           
0,265,52,1012,-212           
0,266,60,1020,-208           
0,267,60,1016,-216           
0,268,64,1012,-220           
1,267,-112,996,284           
0,268,56,1012,-216           
0,269,72,1012,-228           
1,269,-120,996,280           
1,270,-120,992,272           
0,271,60,1012,-212           
0,272,64,1008,-216           
1,272,-120,996,280           
0,273,60,1012,-220           
1,273,-116,996,272           
0,274,52,1028,-180           
0,275,60,1012,-200           
0,276,60,1012,-200           
0,277,60,1020,-220           
1,276,-116,992,276           
0,277,60,1004,-212           
0,278,64,1012,-212           
0,279,52,1028,-156           
1,279,-112,992,300           
0,280,72,1020,-144           
0,282,56,1032,-124           
1,281,-116,996,288           
0,282,44,1020,-160           
1,282,-116,996,280           
0,283,76,1024,-128           
1,283,-124,988,276           
0,284,108,1020,-168          
0,285,116,1016,-176          
1,285,-112,988,292           
1,286,-120,992,284           
0,287,100,1016,-168          
0,287,80,1016,-176           
1,287,-116,996,292           
1,288,-112,992,280           
0,289,56,1012,-188           
0,290,64,1008,-196           
0,291,64,1012,-196           
0,292,68,1016,-212           
1,291,-112,992,280           
0,292,60,1016,-200           
0,293,68,1012,-212           
1,293,-116,996,280           
0,294,64,1012,-200           
0,295,52,1012,-204           
0,296,60,1016,-212           
1,296,-108,992,284           
0,296,64,1004,-220           
0,297,56,1016,-212           
0,298,64,1020,-204           
1,298,-116,992,280           
1,299,-104,1000,280          
0,300,64,1008,-212           
0,301,64,1016,-216           
1,301,-116,1000,280          
1,301,-112,988,280           
0,302,60,1016,-212           
0,303,60,1012,-216           
0,304,52,1016,-212           
0,305,64,1008,-208           
1,305,-116,992,280           
0,306,52,1012,-216           
0,306,60,1012,-208           
1,306,-116,992,280           
0,307,68,1016,-212           
0,308,60,1012,-212           
0,309,56,1012,-204           
1,309,-116,996,272           
0,310,56,1012,-216           
0,311,64,1008,-212           
0,311,56,1004,-204           
0,312,56,1020,-212           
1,312,-116,988,280           
0,313,64,1020,-204           
0,314,56,1012,-208           
1,314,-116,988,276           
1,315,-120,996,280           
0,315,56,1008,-220           
0,316,40,1012,-208           
1,316,-116,988,284           
1,317,-116,996,284           
0,318,60,1016,-212           
0,320,60,1016,-204           
1,320,-104,996,276           
0,320,52,1012,-212           
1,320,-124,996,284           
1,321,-116,992,284           
0,322,52,1020,-224           
0,323,56,1024,-224           
1,323,-120,992,276           
0,324,52,1012,-220           
0,325,64,1004,-236           
1,325,-120,996,284           
0,325,56,1008,-228           
0,326,60,1008,-220           
0,327,60,1012,-224           
1,327,-108,996,284           
0,329,64,1008,-228           
1,329,-120,992,280           
0,330,64,1020,-228           
1,329,-120,992,280           
1,330,-120,996,272           
0,331,56,1008,-232           
0,332,52,1012,-228           
1,332,-116,996,284           
1,333,-116,1000,280          
0,334,60,1008,-240           
0,335,60,1004,-232           
0,335,48,1008,-232           
1,335,-112,996,280           
0,336,60,1008,-236           
0,337,52,1000,-236           
0,338,52,1004,-232           
0,340,48,1008,-236           
1,339,-116,996,280           
0,340,56,1008,-224           
1,340,-112,996,288           
0,341,56,1004,-232           
1,341,-120,992,284           
0,342,56,1000,-236           
0,343,80,1012,-236           
0,344,56,1016,-244           
0,344,60,1004,-240           
0,345,60,1000,-236           
1,345,-116,988,276           
0,346,56,1012,-240           
0,347,44,1004,-236           
1,347,-120,996,276           
0,349,48,992,-232            
0,349,60,1012,-232           
1,349,-124,1000,280          
0,350,48,1016,-224           
0,351,76,1020,-168           
0,352,52,1028,-140           
0,353,52,1028,-144           
0,354,52,1020,-152           
0,354,48,1024,-164           
0,355,48,1024,-164           
0,356,44,1020,-168           
0,357,44,1032,-164           
0,358,44,1028,-160           
0,359,52,1020,-164           
0,359,40,1016,-160           
0,360,48,1020,-168           
0,361,48,1024,-164           
0,362,40,1024,-152           
0,363,52,1016,-168           
0,364,48,1016,-168           
0,364,48,1024,-168           
0,365,48,1020,-172           
0,366,48,1028,-172           
0,367,44,1024,-164           
0,368,44,1028,-160           
0,368,52,1024,-176           
0,369,52,1020,-164           
0,370,40,1016,-176           
0,371,56,1016,-168           
0,372,48,1016,-164           
1,372,-116,988,284           
0,373,40,1016,-172           
1,373,-124,992,280           
0,373,56,1020,-180           
0,374,44,1016,-176           
0,375,40,1020,-180           
0,376,44,1020,-168           
0,377,48,1020,-172           
0,378,52,1024,-180           
0,378,44,1020,-180           
1,378,-112,988,280           
0,379,44,1024,-176           
1,379,-124,1000,280          
0,380,40,1016,-172           
1,380,-124,996,292           
0,381,84,1020,-176           
1,381,-132,992,268           
0,382,16,1016,-184           
0,383,52,1012,-184           
1,382,-128,984,292           
0,383,60,1024,-168           
0,384,48,1016,-212           
1,384,-124,984,296           
0,385,48,1016,-200           
0,386,48,1016,-204           
1,386,-116,988,296           
0,387,40,1016,-200           
0,387,40,1016,-204           
1,387,-120,984,288           
0,388,36,1008,-212           
1,388,-120,992,284           
0,389,40,1008,-200           
0,390,40,1020,-212           
0,391,44,1008,-200           
0,392,40,1016,-204           
0,392,40,1012,-208           
1,392,-124,992,284           
0,393,32,1012,-216           
0,394,36,1012,-216           
1,394,-116,992,292           
0,395,40,1012,-212           
0,396,44,1012,-212           
0,397,36,1020,-208           
1,397,-120,988,292           
0,397,52,1012,-220           
0,398,40,1012,-216           
0,399,44,1012,-212           
1,399,-124,980,288           
0,400,44,1012,-212           
0,401,44,1020,-208           
0,402,44,1024,-220           
1,402,-120,984,288           
0,402,48,1016,-208           
0,403,48,1004,-208           
0,404,44,1008,-208           
0,405,48,1008,-212           
0,406,44,1016,-208           
1,406,-124,992,288           
0,406,48,1016,-212           
1,407,-124,984,292           
0,408,36,1016,-212           
1,408,-128,988,288           
0,409,36,1020,-212           
1,409,-116,988,292           
1,410,-116,988,292           
0,411,40,1008,-220           
0,411,44,1008,-216           
1,411,-124,988,292           
1,412,-120,988,288           
0,413,44,1016,-208           
0,414,44,1012,-212           
0,415,48,1016,-204           
1,415,-128,992,288           
0,416,48,1020,-212           
1,416,-128,992,288           
0,417,44,1012,-212           
0,418,40,1016,-212           
0,419,48,1012,-212           
1,419,-120,992,292           
0,420,48,1016,-212           
1,420,-120,984,288           
0,421,44,1016,-212           
0,421,40,1008,-212           
0,422,40,1012,-212           
1,422,-116,996,284           
1,423,-116,988,284           
0,424,40,1016,-216           
0,425,44,1016,-216           
1,425,-120,992,284           
1,426,-116,988,288           
0,426,36,1016,-216           
0,427,24,1000,-260           
0,428,36,1008,-256           
0,429,40,1004,-248           
1,429,-120,988,284           
0,430,32,1008,-252           
0,431,32,1000,-256           
1,430,-120,992,280           
0,431,36,1016,-248           
0,432,16,1008,-244           
0,433,36,1008,-256           
1,433,-120,992,280           
0,434,40,1004,-264           
0,435,28,996,-268            
0,436,28,1008,-264           
0,436,36,1000,-260           
1,436,-124,992,284           
0,437,28,1008,-256           
0,438,32,1004,-260           
1,438,-124,992,288           
1,439,-124,988,288           
0,440,44,996,-252            
0,440,44,1004,-240           
0,441,44,1000,-252           
1,441,-124,992,284           
0,442,28,1000,-256           
0,443,36,1000,-252           
0,444,44,1000,-260           
1,444,-128,988,292           
0,445,48,1004,-232           
0,445,68,1028,-172           
0,446,40,1024,-116           
1,446,-116,992,292           
0,447,56,1024,-100           
0,448,52,1024,-108           
0,449,52,1032,-120           
1,449,-116,992,300           
0,450,52,1028,-116           
0,450,48,1032,-92            
0,451,48,1024,-112           
0,452,44,1024,-100           
0,453,48,1024,-112           
1,453,-120,988,296           
0,454,48,1020,-116           
0,455,40,1028,-120           
0,455,56,1032,-112           
0,456,32,1032,-124           
1,456,-132,976,300           
0,457,36,1024,-116           
1,457,-132,984,300           
0,458,68,1028,-100           
0,459,44,1032,-108           
0,459,32,1028,-108           
1,459,-128,976,316           
0,460,32,1024,-116           
0,461,40,1024,-120           
0,462,44,1028,-120           
1,462,-132,976,304           
0,463,40,1028,-124           
0,464,48,1020,-124           
0,464,44,1028,-128           
1,464,-120,992,308           
0,465,44,1024,-132           
0,466,44,1028,-140           
0,467,40,1024,-140           
1,467,-120,980,308           
0,469,40,1020,-136           
1,469,-124,980,308           
0,469,44,1024,-140           
1,469,-124,980,308           
1,470,-124,984,316           
0,471,28,1028,-144           
0,472,32,1016,-148           
0,473,40,1028,-148           
1,473,-132,980,312           
0,474,32,1020,-144           
0,474,36,1020,-144           
0,475,36,1024,-136           
1,475,-124,980,308           
0,476,40,1024,-148           
0,477,36,1020,-144           
0,478,44,1024,-144           
1,478,-124,980,304           
0,479,40,1020,-148           
0,479,44,1020,-152           
0,480,40,1024,-156           
1,480,-132,976,304           
0,481,36,1024,-144           
1,482,-124,980,308           
0,483,36,1024,-152           
1,483,-128,980,300           
1,483,-124,980,308           
0,484,36,1016,-152           
0,485,40,1024,-164           
0,486,32,1024,-160           
1,486,-124,980,308           
0,487,40,1020,-168           
0,488,36,1024,-164           
0,488,36,1024,-168           
1,488,-128,980,304           
0,489,36,1024,-168           
0,490,40,1020,-164           
0,491,32,1012,-200           
0,492,48,1024,-200           
1,492,-124,984,292           
0,493,44,1012,-216           
0,493,64,1012,-216           
1,493,-124,980,296           
0,494,44,1004,-208           
0,495,48,1012,-196           
0,496,52,1008,-200           
1,496,-124,996,300           
1,497,-124,976,288           
0,498,52,1008,-208           
0,498,56,1012,-208           
0,499,72,1016,-184           
0,500,48,1016,-192           
1,500,-120,984,296           
0,501,52,1020,-204           
0,502,52,1020,-196           
0,502,52,1012,-200           
0,503,56,1012,-204           
0,504,44,1012,-200           
1,504,-120,992,300           
0,505,52,1016,-200           
0,506,56,1020,-200           
1,506,-124,988,300           
0,507,52,1020,-204           
0,507,52,1012,-212           
1,507,-124,980,292           
0,508,64,1012,-212           
0,509,48,1008,-208           
1,509,-116,988,296           
0,510,64,1008,-200           
0,511,56,1020,-204           
0,512,36,1016,-216           
1,512,-116,984,296           
0,513,52,1004,-220           
1,513,-120,988,300           
0,514,60,1012,-208           
1,514,-120,988,288           
1,515,-124,988,296           
0,516,52,1004,-224           
0,517,52,1012,-220           
0,518,52,1008,-212           
1,518,-112,988,292           
0,519,52,1008,-220           
1,519,-128,984,296           
0,520,56,1012,-220           
0,521,52,1008,-216           
1,521,-116,984,292           
0,522,48,1008,-212           
0,522,52,1016,-216           
1,522,-116,984,292           
1,523,-120,984,292           
1,524,-116,992,296           
0,525,52,1008,-220           
1,525,-124,988,288           
0,526,56,1020,-228           
0,527,52,1012,-224           
0,527,48,1004,-220           
0,528,56,1012,-228           
1,528,-120,988,288           
0,529,52,1012,-224           
0,530,48,1012,-236           
0,531,52,1004,-224           
0,531,52,1020,-212           
1,531,-132,988,280           
0,532,60,1024,-104           
0,533,52,1024,-112           
1,533,-120,988,292           
0,534,44,1024,-128           
1,535,-120,992,300           
0,536,44,1024,-156           
1,535,-116,988,300           
0,536,48,1020,-164           
0,537,52,1016,-160           
0,538,48,1028,-148           
1,538,-120,984,296           
0,539,32,1024,-176           
0,540,52,1016,-180           
0,541,44,1012,-196           
0,541,40,1024,-188           
1,541,-124,988,300           
0,542,28,1016,-172           
0,543,36,1020,-168           
1,543,-124,988,292           
1,544,-112,996,292           
0,545,52,1016,-168           
0,546,68,1016,-232           
0,546,24,1032,-88            
1,546,-132,976,324           
0,547,16,1032,-112           
0,548,28,1020,-156           
0,549,28,1028,-160           
1,549,-124,976,312           
0,550,28,1020,-172           
0,550,36,1016,-168           
0,551,28,1020,-168           
1,551,-132,984,316           
0,552,36,1024,-176           
0,553,32,1020,-176           
0,554,32,1024,-188           
1,554,-128,976,320           
0,555,40,1016,-184           
0,555,32,1016,-176           
0,556,12,1020,-176           
1,556,-124,972,304           
1,557,-128,988,312           
0,558,32,1020,-180           
0,559,24,1016,-188           
1,559,-128,980,312           
1,559,-124,980,312           
0,560,32,1012,-180           
0,561,28,1020,-196           
0,562,36,1016,-168           
1,562,-124,980,316           
0,563,32,1016,-180           
0,564,36,1016,-180           
0,565,32,1016,-184           
1,564,-124,980,312           
0,565,36,1016,-184           
0,566,32,1020,-184           
0,567,36,1016,-184           
1,567,-124,976,308           
0,568,32,1016,-188           
0,569,40,1020,-184           
0,570,32,1024,-188           
1,569,-120,976,316           
0,570,36,1016,-196           
0,571,28,1016,-184           
0,572,28,1020,-188           
1,572,-132,980,312           
1,573,-124,976,320           
0,574,36,1016,-188           
0,574,32,1016,-196           
0,575,32,1020,-192           
0,576,36,1020,-188           
1,576,-128,984,312           
0,577,24,1012,-184           
0,578,32,1020,-184           
1,578,-128,984,324           
0,579,28,1020,-200           
0,579,32,1016,-196           
0,580,24,1016,-196           
1,580,-124,976,312           
0,581,28,1016,-192           
0,582,28,1020,-208           
0,583,28,1020,-172           
1,583,-128,980,312           
0,584,28,1020,-172           
0,584,20,1024,-168           
0,585,32,1020,-164           
1,585,-128,972,316           
1,586,-124,976,320           
0,587,20,1020,-164           
0,588,24,1024,-172           
1,588,-132,976,312           
1,588,-120,976,316           
0,589,36,1020,-172           
0,590,32,1012,-172           
0,591,40,1012,-176           
0,592,32,1020,-180           
1,592,-124,980,304           
0,593,24,1016,-172           
0,593,28,1028,-180           
1,593,-128,976,320           
0,594,32,1024,-188           
0,595,32,1016,-184           
0,596,28,1016,-180           
1,596,-128,976,316           
0,597,36,1020,-172           
0,598,40,1020,-172           
0,598,44,1020,-184           
1,598,-124,976,320           
0,599,40,1020,-192           
0,600,40,1020,-200           
0,601,36,1012,-196           
1,601,-128,988,320           
1,602,-124,972,320           
0,603,44,1016,-204           
0,603,36,1016,-204           
1,603,-124,976,316           
1,604,-124,976,312           
0,605,40,1024,-204           
0,606,44,1016,-208           
0,607,36,1016,-204           
1,607,-124,976,316           
0,608,40,1020,-200           
0,608,36,1016,-204           
0,609,40,1012,-208           
1,609,-124,980,312           
0,610,36,1016,-188           
0,611,32,1020,-208           
0,612,24,1016,-212           
1,612,-124,980,320           
0,613,32,1016,-212           
0,613,28,1020,-208           
0,614,32,1020,-204           
1,614,-128,980,324           
1,615,-120,976,316           
0,616,36,1020,-216           
0,617,28,1008,-212           
1,617,-116,980,328           
1,617,-128,980,312           
0,618,20,1012,-216           
0,619,28,1012,-200           
0,620,16,1008,-232           
1,620,-124,976,312           
0,621,24,1012,-224           
0,622,28,1016,-228           
0,622,28,1012,-224           
1,622,-128,976,304           
0,623,28,1016,-216           
0,624,32,1016,-220           
0,625,28,1012,-220           
1,625,-128,976,316           
0,626,28,1012,-216           
0,627,16,1008,-236           
0,627,28,1016,-216           
1,627,-124,980,320           
0,628,32,1012,-224           
0,629,32,1008,-224           
0,630,28,1012,-224           
1,630,-128,980,316           
1,631,-124,988,312           
0,632,28,1012,-212           
0,632,24,1012,-220           
1,632,-132,988,308           
1,633,-124,976,316           
0,634,24,1012,-216           
0,635,28,1012,-216           
0,636,20,1024,-224           
1,636,-120,980,312           
0,636,24,1012,-220           
0,637,24,1008,-224           
0,638,20,1008,-220           
1,638,-120,980,316           
0,639,24,1008,-228           
0,640,28,1012,-216           
0,641,20,1012,-228           
1,641,-124,976,316           
0,641,24,1012,-216           
0,642,28,1020,-224           
0,643,20,1020,-224           
1,643,-128,984,312           
0,645,40,1012,-224           
1,645,-124,984,324           
0,646,12,1040,-148           
0,646,60,1020,-224           
1,646,-100,964,336           
0,647,44,1028,-180           
0,648,64,1004,-240           
1,648,-104,984,320           
1,649,-108,984,316           
0,650,124,996,-264           
0,651,28,968,-368            
0,651,60,956,-384            
1,651,-120,1012,188          
0,652,52,952,-400            
0,653,60,960,-400            
0,654,52,948,-396            
1,654,-124,1016,180          
0,655,56,948,-412            
0,656,60,952,-380            
0,656,36,980,-456            
1,656,-252,1016,172          
1,657,-4,1036,260            
0,658,440,776,-544           
0,659,860,424,-492           
1,659,348,932,312            
1,660,40,1008,300            
1,660,-116,968,120           
0,661,236,916,-324           
0,662,84,1024,-304           
1,662,-92,1016,144           
0,663,24,1024,-272           
0,664,112,956,-408           
1,664,-132,1000,140          
1,665,-104,1004,156          
0,665,76,900,-456            
0,666,128,960,-416           
0,667,72,984,-296            
0,668,36,1020,-296           
1,668,-100,1004,216          
0,669,52,1008,-216           
1,670,-104,1024,176          
0,670,84,960,-332            
0,671,40,1020,-296           
1,671,-112,1044,172          
1,672,-120,1024,144          
0,673,76,932,-464            
1,673,-100,1020,160          
0,674,64,924,-464            
0,675,108,936,-464           
1,675,-100,1016,152          
1,675,-100,1024,168          
0,676,72,944,-396            
0,677,44,936,-420            
1,677,-116,992,176           
1,678,-116,1016,156          
1,679,-124,1016,172          
0,680,84,740,-724            
0,680,76,740,-716            
1,680,-140,1008,200          
1,681,-112,1016,192          
0,682,92,740,-720            
0,683,112,772,-680           
1,683,-112,1012,192          
0,684,112,748,-704           
0,684,80,744,-708            
0,685,80,768,-704            
1,685,-112,1012,160          
0,686,64,736,-728            
0,687,80,772,-680            
0,688,100,776,-680           
1,688,-116,1020,184          
0,689,80,764,-688            
1,689,-108,1024,172          
0,690,88,764,-700            
1,690,-120,1020,180          
1,691,-116,1024,180          
0,692,88,760,-704            
0,693,80,752,-716            
1,693,-116,1020,184          
1,694,-112,1016,172          
0,694,76,760,-700            
0,695,84,752,-704            
0,696,88,756,-708            
1,696,-116,1016,176          
0,697,88,764,-708            
0,698,84,756,-712            
