5.306774814914389,-1.3087183414778663
2.2080811771549653,6.427598169215996
1.7220791813779193,6.788610240005301
1.859435178511325,2.320677015064805
1.3157865481610502,4.498793164041959
1.3594190599503289,2.0720421558282545
3.363900441322616,0.9122297250206975
4.652241107100426,3.9631943453650456
3.3347073650928896,4.9717634318190775
1.643972493247174,8.71188129352901
1.502036186871723,2.157399635454483
3.0512805311860918,-9.554894944674741
2.7005281884322954,-9.350763788342055
2.541536619115971,-5.289140225735899
2.194021481690849,1.2798050018717377
1.8620158421693636,-3.942629180817139
nan,nan
