-3.454096924092303,38.96222191186561
-13.791925669639925,55.58403441754367
-13.937929748297574,56.581804678525614
-13.557587325122988,54.895428180034976
-13.585372388346116,54.003192511977055
-15.120245850484183,56.82864863253243
-15.968995046790356,56.88865803962798
-14.338944066631282,54.778086134585756
-12.162860907428747,54.36910130449199
-14.579655619586129,56.954424945481264
-16.06402930577137,58.34504395945473
-15.34547245499076,54.30823308753376
-12.379329494653332,50.3386929411592
-12.323124076466092,50.40492523564708
-13.73262012361093,53.314877137981185
-15.445963690924849,54.94723553362078
-15.502093701542696,50.94928778464052
