-6.015138029286183,-2.467399912606594
-5.8961828756963905,2.880932416537782
-5.267821584521469,0.7078655055509704
-5.847102246596002,6.109757051256384
-4.858462919034286,7.563366106515373
-5.487492516520558,8.900224971725814
-5.513774498159527,10.037574437819577
-6.208670343248929,9.259486192133267
-6.934348901269559,7.677728483127806
-7.136731752471893,9.137858880678253
-8.556140386595793,21.50420731443501
-7.324538437313179,15.154584099881427
-6.91905747287292,10.521908027382693
-7.1699965402524635,10.798741221728294
-6.786436595565941,8.334316367256683
-6.702395555873309,8.529197752584441
