-6.424292040444191,17.905672612720668
-7.472483723333562,20.52932144376338
-7.577169435723265,21.405278527189814
-8.256029446175273,22.119385366110173
-8.329606897191326,21.426392765777774
-8.283722764446741,21.102131757552595
-8.002646604251016,18.20980463518608
-7.979844331599925,16.46231880831968
-8.422612152814814,19.432398774772757
-8.125369903558575,20.151200410036427
-8.310452208933897,20.84320917148647
-8.303050229234987,21.14189110373004
-8.671879632374399,20.841649344454403
-8.30342347853738,20.125297833739737
-8.268738416389533,20.790241828805442
-8.322783821548246,21.749038985694007
